Timestamp, RX_Bytes, TX_Bytes
1735042144, 0, 0
1735042145, 162, 228
1735042146, 14286, 14154
1735042147, 265103651, 173101608
1735042148, 354052995, 659190937
1735042149, 530054696, 1007672955
1735042150, 530312486, 1237605418
1735042151, 706508110, 1626161165
1735042152, 970418224, 1983264968
1735042153, 970867234, 2386803701
1735042154, 1235148334, 2863079520
1735042155, 1409743383, 3122248149
1735042156, 1499545030, 3581166193
1735042157, 1668481797, 3732547232
1735042158, 1852480322, 4361896761
1735042159, 2028400113, 4793602095
1735042160, 2116682779, 5076780451
1735042161, 2292579054, 5497783084
1735042162, 2529759385, 5893493409
1735042163, 2985127075, 6455867147
1735042164, 2998790917, 6870147625
1735042165, 3263710929, 7343666315
1735042166, 3439134966, 7702183224
1735042167, 3615364234, 8112735561
1735042168, 3703441266, 8309369662
1735042169, 3703485514, 8310620692
1735042170, 3703485514, 8310620692
1735042171, 3703497306, 8310633162
1735042172, 3703511568, 8310647248
1735042173, 3703531020, 8310686310
1735042174, 3703540502, 8310703558
1735042175, 3703589034, 8310752538
