Timestamp, RX_Bytes, TX_Bytes
1734790084, 0, 0
1734790085, 126415, 62576
1734790086, 236233, 528321
1734790087, 396453, 819803
1734790088, 663086, 111430293
1734790089, 88917242, 464029505
1734790090, 445260922, 958248673
1734790091, 923881055, 1805132925
1734790092, 1074446130, 2356752520
1734790093, 1328151352, 2871810241
1734790094, 1840332134, 3496900839
1734790095, 2274413465, 4503063976
1734790096, 2387115521, 4853293918
1734790097, 2479737337, 5341091855
1734790098, 2656361336, 5837787508
1734790099, 2814808433, 6205747171
1734790100, 3364850419, 7149851808
1734790101, 3449669555, 7459293948
1734790102, 3541842018, 7855442640
1734790103, 3806855365, 8495632043
1734790104, 3895508014, 8860902241
1734790105, 4161466995, 9478112297
1734790106, 4250111717, 9769988434
1734790107, 4250228275, 9770051868
1734790108, 4250282681, 9770121928
