Timestamp, RX_Bytes, TX_Bytes
1740366980, 0, 0
1740366981, 35331709, 17424857
1740366982, 458390045, 422625749
1740366983, 984905872, 895511422
1740366984, 1417163675, 1326254279
1740366985, 1883226156, 1833326420
1740366986, 2333533539, 2327868478
1740366987, 2500445756, 2492571852
1740366988, 2675571610, 2662750938
1740366989, 2763151738, 2762453257
1740366990, 2989213613, 2961691813
1740366991, 3444223242, 3418141605
1740366992, 3901300531, 3857609399
1740366993, 4327564066, 4301807371
1740366994, 4822622495, 4797132323
1740366995, 5066107179, 5045761986
1740366996, 5216208984, 5203350175
1740366997, 5381913880, 5369554768
1740366998, 5510283629, 5509576570
1740366999, 5510313271, 5509581946
1740367000, 5510319939, 5509589706
1740367001, 5510349743, 5509595244
1740367002, 5510362759, 5509627455
1740367003, 5510392739, 5509634633
1740367004, 5510401771, 5509641317
1740367005, 5510431415, 5509649407
1740367006, 5510491418, 5509661374
1740367007, 5510526694, 5509675102
