Timestamp, RX_Bytes, TX_Bytes
1740366979, 0, 0
1740366980, 14556, 13203
1740366981, 14882910, 70872225
1740366982, 56442354, 230854960
1740366983, 80158684, 361518791
1740366984, 118466460, 491202893
1740366985, 168586922, 659978486
1740366986, 183513284, 728935626
1740366987, 195325402, 777364429
1740366988, 204310554, 818564255
1740366989, 210256940, 834016574
1740366990, 236795109, 943263729
1740366991, 272286695, 1094997871
1740366992, 304823108, 1226354499
1740366993, 351747187, 1378701400
1740366994, 387198245, 1494484588
1740366995, 399140771, 1545766722
1740366996, 408008871, 1585329172
1740366997, 419815910, 1632257637
1740366998, 422809839, 1645503422
1740366999, 422839067, 1645633498
1740367000, 422902697, 1645674732
1740367001, 422924625, 1645749076
1740367002, 422979853, 1645779466
1740367003, 422990161, 1645845026
1740367004, 423045769, 1645924624
1740367005, 423074729, 1646014736
