Timestamp, RX_Bytes, TX_Bytes
1734807848, 0, 0
1734807849, 14890, 14762
1734807850, 26602, 26048
1734807851, 175543809, 153736076
1734807852, 567279664, 505998355
1734807853, 859177961, 967540726
1734807854, 1017844533, 1362699771
1734807855, 1428016336, 1692048190
1734807856, 1754613142, 2240616748
1734807857, 1926010068, 2485853581
1734807858, 2110579299, 2745349854
1734807859, 2450952883, 3252822779
1734807860, 2966346003, 3769281749
1734807861, 3061606602, 4109120258
1734807862, 3211549291, 4343124979
1734807863, 3507229693, 4679695082
1734807864, 4019539248, 5123924699
1734807865, 4240544499, 5683034353
1734807866, 4905867460, 6379877914
1734807867, 5246192552, 6773551895
1734807868, 5665181457, 7338032038
1734807869, 6050815523, 7886707297
1734807870, 6124082608, 8172388022
1734807871, 6247211017, 8413748256
1734807872, 6414055772, 8545447443
1734807873, 6496073614, 8743139009
1734807874, 6510916666, 8896673310
1734807875, 6755939061, 9072899909
1734807876, 7093441026, 9456987802
1734807877, 7568888134, 10029745508
1734807878, 7829851641, 10483185385
1734807879, 8175246177, 11031474502
1734807880, 8343817795, 11287848480
1734807881, 8445042895, 11465488218
1734807882, 8445120777, 11597466996
1734807883, 8445142783, 11597519020
1734807884, 8445170797, 11597547364
1734807885, 8445189365, 11597565932
1734807886, 8445205799, 11597582330
1734807887, 8445238359, 11597615022
1734807888, 8445243199, 11597629902
1734807889, 8445255877, 11597641470
