Timestamp, RX_Bytes, TX_Bytes
1740382514, 0, 0
1740382515, 164746, 58662
1740382516, 20956193, 70320007
1740382517, 145001722, 466623141
1740382518, 236257865, 797725699
1740382519, 245264394, 849101831
1740382520, 254303741, 882936683
1740382521, 254434798, 890364342
1740382522, 254571156, 890503585
1740382523, 296011459, 1064291531
1740382524, 416965563, 1473784686
1740382525, 446549617, 1602809186
1740382526, 449563955, 1614680412
1740382527, 464579048, 1669648039
1740382528, 476437555, 1726184372
1740382529, 491238937, 1767245389
1740382530, 491301492, 1767386277
1740382531, 491394385, 1767409411
1740382532, 491536913, 1767552597
1740382533, 491656084, 1767636384
1740382534, 491781021, 1767785858
1740382535, 491901333, 1767861942
1740382536, 491931161, 1767991208
1740382537, 492122699, 1768020590
1740382538, 492145895, 1768137274
1740382539, 492279873, 1768170854
1740382540, 492330482, 1768298622
