Timestamp, RX_Bytes, TX_Bytes
1734765005, 0, 0
1734765006, 10112, 19315
1734765007, 36476, 40207
1734765008, 77887, 80021
1734765009, 354598203, 442964533
1734765010, 708109689, 1056001693
1734765011, 972367074, 1377960632
1734765012, 1338161412, 1943153678
1734765013, 1766281955, 2602402606
1734765014, 2209396644, 3157384360
1734765015, 2624537929, 3986975760
1734765016, 3004521507, 4486064668
1734765017, 3373962329, 5276337622
1734765018, 3900054367, 5957106404
1734765019, 4632039367, 6541774950
1734765020, 5239498399, 7581722714
1734765021, 5672539975, 8108940191
1734765022, 6038435933, 8789857734
1734765023, 6420174060, 9463629206
1734765024, 6762071877, 9932506808
1734765025, 7399057670, 10805076559
1734765026, 8026275356, 11701811809
1734765027, 8697398037, 12607882785
1734765028, 9226678880, 13516417780
1734765029, 9491171702, 13960778258
1734765030, 9579094946, 14238006082
1734765031, 9579133236, 14238044572
1734765032, 9579149742, 14238069506
1734765033, 9579174386, 14238086030
1734765034, 9579211400, 14238139209
1734765035, 9579262908, 14238181399
