Timestamp, RX_Bytes, TX_Bytes
1734959300, 0, 0
1734959301, 37056, 261066
1734959302, 57366, 458979
1734959303, 143174, 44442082
1734959304, 177204472, 286963452
1734959305, 491721683, 778554204
1734959306, 975657806, 1698956005
1734959307, 975970682, 1955100283
1734959308, 1064317808, 2244377322
1734959309, 1232577342, 2640587024
1734959310, 1506108482, 3208187819
1734959311, 1860003061, 3827057718
1734959312, 2036299549, 4258161259
1734959313, 2300857347, 4810050671
1734959314, 2477130985, 5212680446
1734959315, 2477382503, 5443644516
1734959316, 2741455905, 5941722093
1734959317, 2909111681, 6202820324
1734959318, 3094014907, 6877755679
1734959319, 3352706934, 7368200384
1734959320, 3535486623, 7895754112
1734959321, 3624392502, 8232514581
1734959322, 3712908415, 8446584820
1734959323, 3712933821, 8446626986
1734959324, 3712960925, 8446702468
1734959325, 3712977193, 8446717408
