Timestamp, RX_Bytes, TX_Bytes
1740376309, 0, 0
1740376310, 60447, 75140
1740376311, 94400742, 291118965
1740376312, 238740206, 805311541
1740376313, 324068831, 1048631569
1740376314, 344675765, 1124933913
1740376315, 356472190, 1164509896
1740376316, 356507826, 1164543842
1740376317, 377235159, 1223735042
1740376318, 497827071, 1661326185
1740376319, 586583206, 2006983045
1740376320, 595430636, 2043661020
1740376321, 604312867, 2073140994
1740376322, 630941242, 2149319188
1740376323, 648671370, 2221328216
1740376324, 666328741, 2275558920
1740376325, 666371813, 2275577008
1740376326, 666405745, 2275607164
1740376327, 666457187, 2275636960
1740376328, 666469415, 2275698928
1740376329, 666517365, 2275722974
1740376330, 666529353, 2275751915
1740376331, 666592303, 2275792621
1740376332, 666618271, 2275819185
1740376333, 666672703, 2275899939
1740376334, 666716184, 2275963917
1740376335, 666748538, 2275972219
1740376336, 666764530, 2275986971
