Timestamp, RX_Bytes, TX_Bytes
1734758144, 0, 0
1734758145, 57158, 48694
1734758146, 85266, 87088
1734758147, 38953869, 22246958
1734758148, 266868993, 478648966
1734758149, 442992354, 903042058
1734758150, 530973423, 1144743887
1734758151, 795512159, 1628155783
1734758152, 1150717196, 2221815913
1734758153, 1507900608, 2766770251
1734758154, 1595980832, 3080989508
1734758155, 1684675780, 3366755798
1734758156, 1773063531, 3782831403
1734758157, 1922118024, 4093927560
1734758158, 2046128908, 4470897783
1734758159, 2237392263, 4868902807
1734758160, 2305493904, 5216937802
1734758161, 2482143974, 5637928582
1734758162, 2632075962, 5929486125
1734758163, 2659115771, 6287767039
1734758164, 2659388657, 6474152558
1734758165, 2923343723, 7045543444
1734758166, 3100040713, 7442167509
1734758167, 3100181904, 7552140248
1734758168, 3188634750, 7661943568
1734758169, 3188656556, 7661957270
1734758170, 3188688334, 7661997240
1734758171, 3188800620, 7662067844
1734758172, 3188824682, 7662082148
1734758173, 3188846392, 7662095850
1734758174, 3188866848, 7662114128
1734758175, 3188923362, 7662172250
