Timestamp, RX_Bytes, TX_Bytes
1734758144, 0, 0
1734758145, 34584, 80347
1734758146, 63016, 230771
1734758147, 160964, 44379017
1734758148, 265811237, 353141792
1734758149, 621905110, 918030026
1734758150, 974842744, 1558450842
1734758151, 1187921418, 1811897541
1734758152, 1328952770, 2327017731
1734758153, 1682688828, 2808462918
1734758154, 1859201435, 3268249434
1734758155, 2108203407, 3629366158
1734758156, 2494060736, 4200346973
1734758157, 2919059968, 4887276152
1734758158, 3541198374, 5620159750
1734758159, 3717342030, 6051882065
1734758160, 3876784513, 6452658172
1734758161, 4206416560, 7122630282
1734758162, 4505297484, 7380867518
1734758163, 4955649649, 8264033987
1734758164, 5408103435, 8946693575
1734758165, 5889929740, 9605305032
1734758166, 6283744651, 10222225504
1734758167, 6372207140, 10681821832
1734758168, 6372232124, 10681845418
1734758169, 6372286916, 10681946462
1734758170, 6372315082, 10681973558
1734758171, 6372403672, 10682061904
1734758172, 6372427668, 10682078564
1734758173, 6372450718, 10682166039
1734758174, 6372466694, 10682179837
