Timestamp, RX_Bytes, TX_Bytes
1740381487, 0, 0
1740381488, 44022, 39818
1740381489, 45256084, 124328904
1740381490, 240366705, 663985753
1740381491, 359007651, 1031839515
1740381492, 388429320, 1110940839
1740381493, 397325813, 1156583895
1740381494, 397391539, 1156679398
1740381495, 397442348, 1156782686
1740381496, 503319574, 1462361888
1740381497, 676848908, 1956424380
1740381498, 750287657, 2110204969
1740381499, 759165465, 2154228050
1740381500, 770974846, 2204192857
1740381501, 788626052, 2265800401
1740381502, 800656405, 2305504022
1740381503, 800689833, 2305591751
1740381504, 800749823, 2305680775
1740381505, 800802503, 2305782271
1740381506, 800842485, 2305801617
1740381507, 800866873, 2305892850
1740381508, 800901034, 2305904773
