Timestamp, RX_Bytes, TX_Bytes
1740381487, 0, 0
1740381488, 63100, 44968
1740381489, 73059065, 185221652
1740381490, 287675735, 741271187
1740381491, 387645782, 1018889930
1740381492, 420005595, 1093599176
1740381493, 437872805, 1135062251
1740381494, 437928265, 1135124586
1740381495, 443885187, 1148377856
1740381496, 594068961, 1528507763
1740381497, 747459606, 1967101568
1740381498, 753647599, 2023111906
1740381499, 783017394, 2084597812
1740381500, 800706941, 2144631177
1740381501, 824295425, 2209728285
1740381502, 830251347, 2228918561
1740381503, 830299722, 2228964339
1740381504, 830365670, 2229038343
1740381505, 830390930, 2229060989
1740381506, 830437340, 2229085413
1740381507, 830455034, 2229136015
1740381508, 830494335, 2229150503
1740381509, 830525514, 2229179807
