Timestamp, RX_Bytes, TX_Bytes
1734748219, 0, 0
1734748220, 9350, 9284
1734748221, 46714, 46978
1734748222, 171893, 89227204
1734748223, 380958, 269238095
1734748224, 501422, 353687585
1734748225, 532814, 375660159
1734748226, 81898642, 397852060
1734748227, 88810028, 551489633
1734748228, 88879429, 596907739
1734748229, 88985556, 683494073
1734748230, 89147376, 815214559
1734748232, 89229823, 881013303
1734748233, 89275918, 903357013
1734748234, 89379158, 947558023
1734748235, 89443294, 991542817
1734748236, 89534097, 1057341552
1734748237, 89627447, 1101396043
1734748238, 89716055, 1145676435
1734748239, 89801472, 1211620742
1734748240, 89870080, 1255640767
1734748241, 89985732, 1343665090
1734748242, 90031478, 1365922852
1734748243, 90062349, 1388275170
1734748244, 90193485, 1431649968
1734748245, 90231032, 1453588644
1734748246, 90268168, 1453626110
1734748247, 90346931, 1502204690
1734748248, 90383082, 1541565964
1734748249, 175690510, 1585851698
1734748250, 178641135, 1805246978
1734748251, 178705469, 1849303024
1734748252, 178753272, 1871254290
1734748253, 178814899, 1893219954
1734748254, 178845858, 1915157190
1734748255, 248477082, 1959300492
1734748256, 266798267, 2113077016
1734748257, 266868694, 2156800959
1734748258, 267026778, 2277371314
1734748259, 267136527, 2354695909
1734748260, 267336210, 2464615660
1734748261, 267395606, 2508564141
1734748262, 267442754, 2537670827
1734748263, 267506420, 2596315453
1734748264, 267620289, 2686231689
1734748265, 267876828, 2868351828
1734748266, 268032797, 2970539281
1734748267, 268123514, 3036340533
1734748268, 268153303, 3058292411
1734748269, 268259623, 3135946337
1734748270, 268326369, 3190301327
1734748271, 268476244, 3256230678
1734748272, 268536376, 3300092119
1734748273, 268637540, 3344041746
1734748274, 357331586, 3477959972
1734748275, 357468714, 3586120920
1734748276, 357611524, 3674206596
1734748277, 357683913, 3740072308
1734748278, 357754271, 3784354413
1734748279, 357857224, 3825270823
1734748280, 433753945, 3850110989
1734748281, 445908011, 3959769429
1734748282, 445941751, 3959803589
1734748283, 446023469, 4003697073
1734748284, 446121181, 4047881366
1734748285, 446248058, 4101403980
1734748286, 446336052, 4158300794
1734748287, 446437735, 4207973370
1734748288, 446481889, 4224190784
1734748289, 446511268, 4246141898
1734748290, 446611916, 4290076786
1734748291, 446690607, 4355861037
1734748292, 446868432, 4465794837
1734748293, 447043098, 4597619558
1734748294, 521240780, 4686086012
1734748295, 535391005, 4817664770
1734748296, 535505623, 4905702255
1734748297, 535583347, 4963013563
1734748298, 535760549, 5081488148
1734748299, 535878465, 5169666247
1734748300, 535945151, 5213536898
1734748301, 536063742, 5280194852
1734748302, 536111240, 5324228628
1734748303, 536192336, 5368322124
1734748304, 536252010, 5412182802
1734748305, 536270848, 5412201538
1734748306, 536280522, 5412211262
1734748307, 536281062, 5412211598
1734748308, 536315618, 5412250450
