Timestamp, RX_Bytes, TX_Bytes
1734956555, 0, 0
1734956556, 36392, 92008
1734956557, 76798, 131152
1734956558, 120023, 22290768
1734956559, 254456819, 330073564
1734956560, 441647415, 533144442
1734956561, 887752681, 1213198675
1734956562, 888271522, 1605537676
1734956563, 976352319, 1848385041
1734956564, 1239965768, 2266047116
1734956565, 1683299288, 2935910910
1734956566, 1947799535, 3395190824
1734956567, 2302034115, 3816869700
1734956568, 2302519372, 4221855012
1734956569, 2391230404, 4409907934
1734956570, 2479608492, 4661414986
1734956571, 2656029463, 5010441653
1734956572, 2766214825, 5171278868
1734956573, 2832600050, 5655734888
1734956574, 3009159317, 6062065333
1734956575, 3009478056, 6295120942
1734956576, 3009639115, 6405139848
1734956577, 3097855173, 6684237413
1734956578, 3186224828, 6867036695
1734956579, 3186324042, 6867180237
1734956580, 3186372524, 6867228119
