Timestamp, RX_Bytes, TX_Bytes
1742714391, 0, 66
1742714392, 5276146, 8049683
1742714393, 181893833, 380007546
1742714394, 286321671, 596969085
1742714395, 286359370, 596992403
1742714396, 286392238, 597161046
1742714397, 286427570, 597173364
1742714398, 286449839, 597241489
