Timestamp, RX_Bytes, TX_Bytes
1734768101, 0, 0
1734768102, 5270, 5310
1734768103, 40392, 45808
1734768104, 88374348, 219869196
1734768105, 88702675, 520671918
1734768106, 317030803, 769200947
1734768107, 564139744, 1408633986
1734768108, 796292525, 1803724581
1734768109, 1149803696, 2541658130
1734768110, 1334818504, 2898819612
1734768111, 1593745683, 3563400881
1734768112, 1820093092, 3947309396
1734768113, 1949356265, 4426244406
1734768114, 1949880744, 4826269158
1734768115, 2196380087, 5323701876
1734768116, 2571268425, 6077554899
1734768117, 2659263089, 6277492137
1734768118, 2923821210, 6522306327
1734768119, 3189934887, 7311871165
1734768120, 3366106803, 7831564468
1734768121, 3543342955, 8256800131
1734768122, 3719445563, 8651202371
1734768123, 3719534117, 8711844327
1734768124, 3719550833, 8711859921
1734768125, 3719564891, 8711873847
1734768126, 3719597451, 8711906341
1734768127, 3719607137, 8711915793
