Timestamp, RX_Bytes, TX_Bytes
1740365933, 0, 0
1740365934, 64952, 64072
1740365935, 67886362, 176340769
1740365936, 167837379, 434263541
1740365937, 307113592, 751292151
1740365938, 389748990, 980889968
1740365939, 417044795, 1065903435
1740365940, 445869248, 1142363639
1740365941, 459391804, 1193792019
1740365942, 459469114, 1193900027
1740365943, 506418547, 1289023576
1740365944, 585854609, 1537010304
1740365945, 653733202, 1774778675
1740365946, 735939966, 1982195734
1740365947, 777302085, 2130399202
1740365948, 798813728, 2195781177
1740365949, 832790801, 2274919577
1740365950, 847977888, 2336702669
1740365951, 847995901, 2336721289
1740365952, 848070516, 2336823995
1740365953, 848099336, 2336851391
1740365954, 848140988, 2336891581
1740365955, 848170060, 2336914623
1740365956, 848218402, 2336939493
1740365957, 848252234, 2337024977
1740365958, 848310840, 2337059267
1740365959, 848349534, 2337102987
