Timestamp, RX_Bytes, TX_Bytes
1740365933, 0, 0
1740365934, 69008, 52674
1740365935, 109798734, 245346837
1740365936, 222206470, 492263447
1740365937, 342655045, 787836975
1740365938, 430620132, 1001608721
1740365939, 460044552, 1075019326
1740365940, 492423623, 1147524732
1740365941, 519089329, 1200060999
1740365942, 519163465, 1200171841
1740365943, 586678000, 1337133329
1740365944, 727735068, 1648199290
1740365945, 859837914, 1913676918
1740365946, 938971193, 2099046450
1740365947, 1014977161, 2265956404
1740365948, 1050828683, 2343634105
1740365949, 1084598474, 2419021797
1740365950, 1121359062, 2487763680
1740365951, 1121370232, 2487772870
1740365952, 1121434968, 2487871848
1740365953, 1121453638, 2487889130
1740365954, 1121501484, 2487912246
1740365955, 1121518958, 2487928168
1740365956, 1121559544, 2487943376
1740365957, 1121604474, 2488048938
1740365958, 1121663222, 2488091563
1740365959, 1121685910, 2488129597
1740365960, 1121731194, 2488149097
