Timestamp, RX_Bytes, TX_Bytes
1736262597, 0, 0
1736262598, 21983371, 504559
1736262599, 201014826, 4610829
1736262600, 365830730, 8338950
1736262601, 443781939, 10220915
1736262602, 577019732, 13387541
1736262603, 779631471, 18008744
1736262604, 1020332082, 23446751
1736262605, 1054993567, 24317197
1736262606, 1055031136, 24329025
1736262607, 1055040002, 24338021
1736262608, 1055077955, 24352280
1736262609, 1055086755, 24361280
1736262610, 1055124621, 24388973
1736262611, 1055136342, 24401039
1736262612, 1055171034, 24409591
1736262613, 1055183311, 24424549
