Timestamp, RX_Bytes, TX_Bytes
1735034146, 0, 0
1735034147, 12042, 15748
1735034148, 47210, 160401
1735034149, 69704, 181633
1735034150, 264813153, 198372137
1735034151, 528787416, 864970404
1735034152, 705171890, 1352431200
1735034153, 1145415606, 1846405567
1735034154, 1233604537, 2329592943
1735034155, 1415210245, 2644587985
1735034156, 1673299361, 3274790724
1735034157, 1761393941, 3604441487
1735034158, 2067601047, 3949741595
1735034159, 2376934524, 4576333392
1735034160, 2466665967, 5098551315
1735034161, 2730468854, 5594195476
1735034162, 2965166098, 5890974831
1735034163, 3082709512, 6375118063
1735034164, 3258560137, 6736320210
1735034165, 3347027504, 7056943751
1735034166, 3720074593, 7601206892
1735034167, 3913310539, 8133937626
1735034168, 4051541061, 8441246407
1735034169, 4227360293, 8704554725
1735034170, 4227389579, 8704576007
