Timestamp, RX_Bytes, TX_Bytes
1740133106, 0, 0
1740133107, 11162707, 11141404
1740133108, 66722576, 66587723
1740133109, 110924677, 110781309
1740133110, 111006622, 110791933
1740133111, 111014540, 110797243
1740133112, 111044870, 110822467
1740133113, 111054580, 110827777
1740133114, 111129236, 110849819
1740133115, 111144306, 110871937
1740133116, 111179458, 110879429
1740133117, 111186064, 110886373
1740133118, 111215642, 110891683
