Timestamp, RX_Bytes, TX_Bytes
1735032495, 0, 0
1735032496, 122975, 137128
1735032497, 358071, 720330
1735032498, 420071, 799086
1735032499, 592087, 89900812
1735032500, 89719893, 346385023
1735032501, 266648734, 796221021
1735032502, 266942693, 972857950
1735032503, 443021839, 1323654233
1735032504, 531614005, 1654051042
1735032505, 883947590, 2158162831
1735032506, 884314566, 2423364310
1735032507, 972688373, 2691691081
1735032508, 1150026733, 3131903132
1735032509, 1414217577, 3620539419
1735032510, 1414498363, 3797572994
1735032511, 1414782674, 3965068328
1735032512, 1591433110, 4391454861
1735032513, 2033981470, 5016938506
1735032514, 2474690560, 5700093896
1735032515, 2563383926, 6188459801
1735032516, 2739854942, 6580353652
1735032517, 2740154916, 6756403193
1735032518, 2916341570, 6963051893
1735032519, 3092442439, 7305328903
1735032520, 3180434858, 7635161434
1735032521, 3180533259, 7657113696
1735032522, 3180600080, 7657174528
1735032523, 3180746282, 7657240120
1735032524, 3180850076, 7657315408
