Timestamp, RX_Bytes, TX_Bytes
1734762475, 0, 0
1734762476, 158264, 80084
1734762477, 259738, 423212
1734762478, 345620, 469510
1734762479, 434978, 66688532
1734762480, 927800, 397718432
1734762481, 90357552, 648108225
1734762482, 90770942, 982504579
1734762483, 179286696, 1360579924
1734762484, 179736649, 1615324011
1734762485, 347238988, 1872019518
1734762486, 446326377, 2336525127
1734762487, 525915273, 2753338716
1734762488, 535064056, 3122454807
1734762489, 624205183, 3465173505
1734762490, 800822549, 3923401797
1734762491, 887981207, 4231857411
1734762492, 984389802, 4736187400
1734762493, 1066580385, 5045551312
1734762494, 1433068360, 5626673578
1734762495, 1596243607, 6201973635
1734762496, 1772500943, 6627454662
1734762497, 1860723160, 7026494659
1734762498, 2037284388, 7466304452
1734762499, 2126393143, 7665245744
1734762500, 2126712643, 7884760979
1734762501, 2126845457, 7928668087
1734762502, 2126970437, 7928748229
1734762503, 2127052978, 7928785615
1734762504, 2127177989, 7928865923
