Timestamp, RX_Bytes, TX_Bytes
1734762475, 0, 0
1734762476, 57370, 59732
1734762477, 107880, 111063
1734762478, 127754, 123061
1734762479, 392438808, 351311053
1734762480, 528671373, 835029854
1734762481, 892364498, 1358493175
1734762482, 1057571845, 1692578045
1734762483, 1495147925, 2219512906
1734762484, 2003242088, 2728065665
1734762485, 2377845490, 3570281598
1734762486, 2730446545, 4152857943
1734762487, 2906243864, 4527119257
1734762488, 3239431297, 4965002312
1734762489, 3612266726, 5582866666
1734762490, 3876034397, 6113149193
1734762491, 4228576895, 6680938520
1734762492, 4762024676, 7362187546
1734762493, 5262438630, 7982169294
1734762494, 5459196515, 8548661457
1734762495, 5932768564, 9230720519
1734762496, 6611248224, 9965043686
1734762497, 6964221116, 10787251417
1734762498, 7486776368, 11425246902
1734762499, 7758561278, 11996846597
1734762500, 7935990395, 12236102400
1734762501, 7936091040, 12260469598
1734762502, 7936111042, 12260481596
1734762503, 7936124976, 12260494196
1734762504, 7936182246, 12260545998
