Timestamp, RX_Bytes, TX_Bytes
1734750249, 0, 0
1734750250, 22626, 21216
1734750251, 60268, 58924
1734750252, 78456, 75666
1734750253, 176798658, 111364128
1734750254, 595518822, 835346563
1734750255, 616791310, 1103848922
1734750256, 866980593, 1522303370
1734750257, 881018521, 1803876820
1734750258, 1145672189, 2337598862
1734750259, 1233627555, 2543967574
1734750260, 1489677432, 3016737232
1734750261, 1674102890, 3454375318
1734750262, 2001637649, 3910887997
1734750263, 2246420948, 4440262172
1734750264, 2466031500, 4835864495
1734750265, 2642046967, 5258619572
1734750266, 2905779306, 5659975612
1734750267, 3170227367, 6197056187
1734750268, 3375225856, 6553807123
1734750269, 3435936404, 7035570747
1734750270, 3876300644, 7709442857
1734750271, 4229829852, 8381463978
1734750272, 4407177016, 8830565755
1734750273, 4495207740, 9123847941
1734750274, 4671683148, 9365453115
1734750275, 4759598472, 9628957513
1734750276, 4759641932, 9629008135
1734750277, 4759684084, 9629041441
1734750278, 4759708690, 9629075289
