Timestamp, RX_Bytes, TX_Bytes
1734745825, 0, 0
1734745826, 131792, 74646
1734745827, 215608, 734767
1734745828, 329480, 825091
1734745829, 477784, 57415993
1734745830, 598059, 89499688
1734745831, 723951, 126227963
1734745832, 868356, 155778596
1734745833, 977030, 177936029
1734745834, 75374909, 178094349
1734745835, 89627751, 353651499
1734745836, 89808374, 419629753
1734745837, 89931364, 463699497
1734745838, 90066169, 507840997
1734745839, 90228196, 585451085
1734745840, 222882330, 618090410
1734745841, 245587177, 640235534
1734745842, 267048962, 771871390
1734745843, 355347258, 1063402236
1734745844, 355541598, 1145816578
1734745845, 355652344, 1189711674
1734745846, 355848679, 1299630822
1734745847, 433406307, 1339876455
1734745848, 444017573, 1453533441
1734745849, 619470093, 1585359715
1734745850, 689828068, 1761435411
1734745851, 708764275, 1905365087
1734745852, 708915013, 1915122508
1734745853, 709022595, 1959092955
1734745854, 709228132, 2047043179
1734745855, 779736425, 2113133624
1734745856, 874189299, 2267160231
1734745857, 885913378, 2398783075
1734745858, 886068292, 2442843987
1734745859, 965058593, 2442974145
1734745860, 1044304494, 2619948639
1734745861, 1062360957, 2840196329
1734745862, 1062519284, 2862227373
1734745863, 1150323024, 2902616083
1734745864, 1150729027, 3148054779
1734745866, 1238651800, 3148224493
1734745867, 1238942756, 3345743439
1734745868, 1322648153, 3367805187
1734745869, 1327102833, 3565547071
1734745870, 1327205846, 3609477467
1734745871, 1327407144, 3697693985
1734745872, 1408068740, 3719805043
1734745873, 1415585004, 3829541298
1734745874, 1497872577, 3873559194
1734745875, 1503694681, 4027119964
1734745876, 1556444075, 4071110594
1734745877, 1591723474, 4202772654
1734745878, 1667963583, 4312976008
1734745879, 1828648285, 4422895332
1734745880, 1921505932, 4661381525
1734745881, 1927856375, 4705101109
1734745882, 1943906436, 4862440988
1734745883, 1944045476, 4862527050
1734745884, 1944083085, 4862547498
1734745885, 1944216597, 4884712960
1734745886, 1944307222, 4884756926
1734745887, 2086363837, 4928995264
1734745888, 2185190931, 5082719972
1734745889, 2341233869, 5384729640
1734745890, 2438471247, 5588185530
1734745891, 2468337739, 5697910245
1734745892, 2555191117, 5829666133
1734745893, 2561875598, 5961289409
1734745894, 2649740355, 6071061112
1734745895, 2649868823, 6093166294
1734745896, 2649947851, 6093202786
1734745897, 2650093362, 6115345276
1734745898, 2650204124, 6159416895
1734745899, 2650317457, 6181880655
1734745900, 2650458311, 6274496819
1734745901, 2650669315, 6335695768
1734745902, 2650731329, 6348915638
1734745903, 2650958821, 6423805116
1734745904, 2808631155, 6571071780
1734745905, 2966712564, 6727068419
1734745906, 3002828898, 7039111077
1734745907, 3003002643, 7105335157
1734745908, 3003066856, 7105416014
1734745909, 3091132140, 7161670917
1734745910, 3091366237, 7325454543
1734745911, 3091508796, 7347475423
1734745912, 3091602405, 7391412806
1734745913, 3091756884, 7413394618
1734745914, 3179654304, 7523221890
1734745915, 3179727294, 7523246452
1734745916, 3179863511, 7523362814
1734745917, 3179975703, 7523420238
