Timestamp, RX_Bytes, TX_Bytes
1734753690, 0, 0
1734753691, 8904, 17688
1734753692, 37054, 272353
1734753693, 69448, 302955
1734753694, 171999249, 220086305
1734753695, 335809550, 541189988
1734753696, 526275612, 849157573
1734753697, 783793711, 1289842323
1734753698, 1115698129, 1913180134
1734753699, 1315692453, 2263872979
1734753700, 1322270544, 2528449160
1734753701, 1343747365, 2572407455
1734753702, 1601563650, 2839657596
1734753703, 1762483421, 3296856572
1734753704, 2014349068, 3529964590
1734753705, 2188407083, 3847727159
1734753706, 2378515983, 4352061227
1734753707, 2487175950, 4418097844
1734753708, 2796046414, 4856997991
1734753709, 2818524348, 5189338432
1734753710, 2818710434, 5325361706
1734753711, 2906810936, 5561726142
1734753712, 3080872282, 5801870602
1734753713, 3255961268, 6153773535
1734753714, 3505741894, 6483636625
1734753716, 3611884946, 6972802427
1734753717, 3852479796, 7186118237
1734753718, 3876047201, 7537353218
1734753719, 3963970227, 7762272608
1734753720, 4052438045, 7989683799
1734753721, 4052519583, 8043598707
1734753722, 4350944256, 8307323526
1734753723, 4404954607, 8642027696
1734753724, 4405132681, 8724762096
1734753725, 4493107829, 8893510500
1734753726, 4581832018, 9208191068
1734753727, 4669897683, 9501585804
1734753728, 4670152176, 9669837051
1734753729, 4758046465, 9876822472
1734753730, 4758073521, 9889369064
1734753731, 4758102971, 9889400584
