Timestamp, RX_Bytes, TX_Bytes
1735055594, 0, 0
1735055595, 40930, 40246
1735055596, 97696, 114051
1735055597, 106264, 128503
1735055598, 88080479, 255036855
1735055599, 88318954, 442342751
1735055600, 225352621, 855644704
1735055601, 440562598, 1171701212
1735055602, 529240884, 1517473342
1735055603, 617241114, 1854986816
1735055604, 793561040, 2198761732
1735055605, 969265388, 2580574814
1735055606, 1233190929, 3014232857
1735055607, 1585258205, 3577746972
1735055608, 1849343899, 4200449663
1735055609, 2113797996, 4885379654
1735055610, 2289508004, 5245680438
1735055611, 2289847481, 5483902749
1735055612, 2378013070, 5896569793
1735055613, 2641908225, 6307085685
1735055614, 2729990897, 6753715222
1735055615, 2906173621, 7149749496
1735055616, 3082168449, 7622653784
1735055617, 3170055938, 7852581804
1735055618, 3170157723, 7918665286
1735055619, 3170168007, 7918673850
