Timestamp, RX_Bytes, TX_Bytes
1734785393, 0, 0
1734785394, 11714, 10724
1734785395, 30618, 29452
1734785396, 87954911, 179413286
1734785397, 177100755, 606896721
1734785398, 299715896, 665271110
1734785399, 594660636, 1253442340
1734785400, 796794409, 1737586823
1734785401, 1134649010, 2127200274
1734785402, 1152905937, 2594670492
1734785403, 1417303356, 3056397510
1734785404, 1772920314, 3727153221
1734785405, 1949450584, 4221285353
1734785406, 2214592236, 4788416881
1734785407, 2390742081, 5298986570
1734785408, 2479183331, 5651461260
1734785409, 2567676542, 5989863894
1734785410, 2712117460, 6181351512
1734785411, 2925273114, 6884312829
1734785412, 3186349023, 7457571727
1734785413, 3449807909, 7983895875
1734785414, 3715168880, 8532873210
1734785415, 3715229704, 8576837070
1734785416, 3715266840, 8576874338
1734785417, 3715276418, 8576891012
1734785418, 3715290542, 8576904938
1734785420, 3715309500, 8576942079
