Timestamp, RX_Bytes, TX_Bytes
1742712834, 0, 0
1742712835, 97709, 151097
1742712836, 297973, 263556
1742712837, 178458451, 350167548
1742712838, 286687372, 567958132
1742712839, 286761622, 568045312
1742712840, 375880285, 744594974
1742712841, 460808657, 912855449
1742712842, 460882472, 912922811
1742712843, 460962236, 913012260
1742712844, 460981410, 913032070
1742712845, 461066370, 913141584
1742712846, 461185972, 913179903
