Timestamp, RX_Bytes, TX_Bytes
1734761600, 0, 0
1734761601, 37202, 37334
1734761602, 41844, 41976
1734761603, 120705, 62545084
1734761604, 265167960, 461672436
1734761605, 882163572, 1116785834
1734761606, 1201848546, 1800097821
1734761607, 1323539821, 2156769262
1734761608, 1499660857, 2570925379
1734761609, 1763755602, 2924026335
1734761610, 2266717826, 3533371827
1734761611, 2734975047, 4414214831
1734761612, 2865594816, 4680836341
1734761613, 3186201575, 5142379867
1734761614, 3525488014, 5866601425
1734761615, 3965633341, 6293152545
1734761616, 4142652548, 6877295902
1734761617, 4142739690, 6925700267
1734761618, 4407048315, 7360866585
1734761619, 4495172968, 7628415483
1734761620, 4759475238, 8204408062
1734761621, 4935555420, 8572144499
1734761622, 5169024109, 8835534358
1734761623, 5287724617, 9099049851
1734761624, 5287724617, 9099049851
1734761625, 5287746047, 9099070271
1734761626, 5287797241, 9099121399
