Timestamp, RX_Bytes, TX_Bytes
1735012421, 0, 0
1735012422, 52954, 167535
1735012423, 80920, 190569
1735012424, 95393, 222011
1735012425, 263960278, 396135921
1735012426, 617943449, 856394596
1735012427, 618492114, 1315007810
1735012428, 794524720, 1561238840
1735012429, 1026161779, 1967552278
1735012430, 1239339462, 2610777166
1735012431, 1328008711, 2913709862
1735012432, 1502456246, 3202256269
1735012433, 1747197967, 3755782144
1735012434, 2035478802, 4368751434
1735012435, 2152968491, 4721057500
1735012436, 2564948065, 5493104252
1735012437, 2742547759, 5982668523
1735012438, 2920697554, 6444671566
1735012439, 2920940014, 6621243731
1735012440, 3009149084, 6832502493
1735012441, 3185428839, 7177572997
1735012442, 3450510405, 7829250396
1735012443, 3665660196, 8164031157
1735012444, 3715446524, 8316312610
1735012445, 3715506998, 8316358900
1735012446, 3715520888, 8316377268
