Timestamp, RX_Bytes, TX_Bytes
1734795142, 0, 0
1734795143, 22850, 21444
1734795144, 52016, 45438
1734795145, 122672, 98770
1734795146, 176041236, 326812939
1734795147, 176346387, 572383738
1734795148, 265485437, 867710894
1734795149, 441437775, 1212647439
1734795150, 547839162, 1388925065
1734795151, 705379394, 1819456586
1734795152, 882106504, 2312552778
1734795153, 1234567881, 2802903446
1734795154, 1322858734, 3171902775
1734795155, 1587527537, 3613822886
1734795156, 1764377747, 4149519275
1734795157, 1837286978, 4422853669
1734795158, 1940807790, 4907100550
1734795159, 2116714881, 5289014147
1734795160, 2292958592, 5758896748
1734795161, 2381437490, 6066640801
1734795162, 2645490764, 6482812058
1734795163, 2645789039, 6755685430
1734795164, 2645901412, 6821488396
1734795165, 2645985750, 6865645195
1734795166, 2646011060, 6865689345
