Timestamp, RX_Bytes, TX_Bytes
1736261436, 0, 0
1736261437, 5550476, 130740
1736261438, 139120164, 3121947
1736261439, 243195147, 5512213
1736261440, 330593631, 7575224
1736261441, 439069935, 10073370
1736261442, 551889679, 12696088
1736261443, 652089239, 14988815
1736261444, 767924186, 17586604
1736261445, 868816914, 19914689
1736261446, 983235520, 22540750
1736261447, 1053698820, 24127112
1736261448, 1053733186, 24135372
1736261449, 1053745891, 24149374
1736261450, 1053780737, 24158303
1736261451, 1053793208, 24188527
1736261452, 1053827510, 24196755
