Timestamp, RX_Bytes, TX_Bytes
1736261435, 0, 0
1736261436, 1193273, 52864
1736261437, 38237541, 33188931
1736261438, 135147009, 152803346
1736261439, 220298639, 272403278
1736261440, 299907179, 391949396
1736261441, 389263945, 511544942
1736261442, 471127815, 631131276
1736261443, 559770175, 750730395
1736261444, 642585408, 870384731
1736261445, 723533440, 989982837
1736261446, 803095454, 1109495458
1736261447, 835989261, 1187287405
1736261448, 836046502, 1187318321
1736261449, 836075595, 1187344665
