Timestamp, RX_Bytes, TX_Bytes
1736261436, 66, 850
1736261437, 35626, 7576
1736261438, 94562384, 2025444
1736261439, 211688969, 4756347
1736261440, 333375292, 7524911
1736261441, 417203941, 9494724
1736261442, 513760511, 11680670
1736261443, 624495496, 14224913
1736261444, 715775691, 16310676
1736261445, 812328385, 18557816
1736261446, 910747926, 20881987
1736261447, 1045057465, 23912866
1736261448, 1053844891, 24113397
1736261449, 1053878075, 24142197
1736261450, 1053888912, 24152105
1736261451, 1053921614, 24158469
