Timestamp, RX_Bytes, TX_Bytes
1734759435, 0, 0
1734759436, 9350, 9284
1734759437, 14058, 13926
1734759438, 178917894, 248734910
1734759439, 354777775, 636681934
1734759440, 797700057, 1167292775
1734759441, 975928569, 1714917204
1734759442, 1152400332, 1990475221
1734759443, 1329103037, 2455479229
1734759444, 1592917664, 2900987732
1734759445, 1947784219, 3438111678
1734759446, 2464585501, 4204619165
1734759447, 2926188388, 4946372860
1734759448, 3281004479, 5480306729
1734759449, 3724576696, 6088307467
1734759450, 3812880133, 6463994688
1734759451, 3813187852, 6682481724
1734759452, 3989178597, 7050113744
1734759453, 4265846689, 7474667286
1734759454, 4607040603, 8097814389
1734759455, 5049373639, 8766693867
1734759456, 5137336261, 8991485608
1734759457, 5313997674, 9129836308
1734759458, 5314026956, 9233007972
1734759459, 5314046474, 9233045112
1734759460, 5314076756, 9233074866
1734759461, 5314109250, 9233107690
