Timestamp, RX_Bytes, TX_Bytes
1735029903, 0, 0
1735029904, 49654, 48274
1735029905, 95600, 102054
1735029906, 132960, 28397916
1735029907, 176981107, 398487739
1735029908, 530534359, 1001877131
1735029909, 618731582, 1322013182
1735029910, 971849147, 1832725405
1735029911, 1060285321, 2246296364
1735029912, 1325125778, 2685497373
1735029913, 1590144944, 3275374853
1735029914, 1832185111, 3587782515
1735029915, 2209212576, 4335529028
1735029916, 2562712998, 4982219314
1735029917, 2915436549, 5602181083
1735029918, 3179764591, 6151952431
1735029919, 3356039337, 6522649851
1735029920, 3708860128, 7103353517
1735029921, 3972685032, 7542444712
1735029922, 3972905640, 7718821611
1735029923, 3973151373, 7939397133
1735029924, 4150107178, 8230623369
1735029925, 4472174381, 8819146202
1735029926, 4681138990, 9191716870
1735029927, 4769809377, 9368144542
1735029928, 4769862091, 9368189106
1735029929, 4769892433, 9368217786
1735029930, 4769914791, 9368232090
1735029931, 4769930293, 9368253916
1735029932, 4769990379, 9368326123
1735029933, 4770029163, 9368363357
1735029934, 4770058049, 9368383959
