Timestamp, RX_Bytes, TX_Bytes
1734759074, 0, 0
1734759075, 57244, 283941
1734759076, 85332, 435336
1734759077, 151114, 44510792
1734759078, 88514345, 352512725
1734759079, 176633502, 712981280
1734759080, 442368952, 1240741288
1734759081, 494524366, 1609377933
1734759082, 619912714, 1974376580
1734759083, 708436797, 2439068394
1734759084, 1060220843, 3043217564
1734759085, 1314176649, 3479883177
1734759086, 1768217612, 4231890232
1734759087, 1990824221, 4730204046
1734759088, 2210155349, 5465555363
1734759089, 2327379403, 5800085583
1734759090, 2621035980, 6229635030
1734759091, 2692423267, 6720293743
1734759092, 2829688768, 7189843462
1734759093, 3185166360, 7796691587
1734759094, 3361887652, 8286681947
1734759095, 3544400539, 8825937413
1734759096, 3715540700, 9111567021
1734759097, 3715599642, 9111618285
1734759098, 3715619780, 9111637297
1734759099, 3715669988, 9111680255
