Timestamp, RX_Bytes, TX_Bytes
1736676393, 0, 66
1736676394, 135120, 78114
1736676395, 241392, 232006
1736676396, 62810126, 123619562
1736676397, 123986844, 247150285
1736676398, 190788414, 376587438
1736676399, 238043295, 488499024
1736676400, 316310310, 644638866
1736676401, 384677213, 785452626
1736676402, 435144823, 897685732
1736676403, 487564400, 982472137
1736676404, 544717969, 1100222266
1736676405, 620041910, 1222377433
1736676406, 670536016, 1343234070
1736676407, 715797279, 1446593666
1736676408, 716473521, 1453209879
1736676409, 716636517, 1453364751
1736676410, 716709405, 1453402861
1736676411, 716834704, 1453567775
1736676412, 716980217, 1453630313
