Timestamp, RX_Bytes, TX_Bytes
1736676394, 0, 0
1736676395, 33428, 6310
1736676396, 109441272, 2573920
1736676397, 320431342, 7516874
1736676398, 497152668, 11719402
1736676399, 670437165, 15663079
1736676400, 891312331, 20933488
1736676401, 1100383370, 25829829
1736676402, 1257512906, 29627522
1736676403, 1411345073, 33124477
1736676404, 1569202902, 36905065
1736676405, 1716599689, 40421663
1736676406, 1863520506, 43745090
1736676407, 2082067945, 48779476
1736676408, 2107397864, 49333685
1736676409, 2107430728, 49342517
1736676410, 2107438200, 49348631
1736676411, 2107479216, 49363697
1736676412, 2107485820, 49369727
1736676413, 2107518218, 49374973
1736676414, 2107525050, 49383765
1736676415, 2107564227, 49398122
