Timestamp, RX_Bytes, TX_Bytes
1736676394, 2604, 816
1736676395, 42970, 18932
1736676396, 157043989, 3647083
1736676397, 346870403, 8074715
1736676398, 544714816, 12762282
1736676399, 719713800, 16754286
1736676400, 945876943, 22096067
1736676401, 1106624657, 25764911
1736676402, 1307538640, 30482344
1736676403, 1464623944, 34107935
1736676404, 1633466422, 38133735
1736676405, 1857283435, 43279851
1736676406, 2015763157, 47031557
1736676407, 2108666055, 49215905
1736676408, 2108674721, 49223737
1736676409, 2108709387, 49230985
1736676410, 2108724441, 49267119
1736676411, 2108761561, 49276723
1736676412, 2108770447, 49284276
1736676413, 2108805701, 49293300
1736676414, 2108814173, 49300314
1736676415, 2108854335, 49318262
