Timestamp, RX_Bytes, TX_Bytes
1740382014, 0, 0
1740382015, 171086, 357752
1740382016, 26822019, 62037454
1740382017, 230807547, 544497803
1740382018, 477042785, 1095584744
1740382019, 521156914, 1206935959
1740382020, 547906544, 1280358721
1740382021, 547930514, 1280385893
1740382022, 548133077, 1280527983
1740382023, 651249941, 1501970986
1740382024, 872604489, 2019069644
1740382025, 971773857, 2256913071
1740382026, 982524984, 2271085032
1740382027, 1010761952, 2329039582
1740382028, 1037311405, 2398017531
1740382029, 1054999041, 2452219637
1740382030, 1066912742, 2487533289
1740382031, 1066959828, 2487589857
1740382032, 1067144527, 2487715785
1740382033, 1067196955, 2487765801
1740382034, 1067353584, 2487951977
1740382035, 1067464288, 2488012043
