Timestamp, RX_Bytes, TX_Bytes
1734798025, 0, 0
1734798026, 170364, 114682
1734798027, 318946, 765558
1734798028, 410184, 826682
1734798029, 577506, 94900818
1734798030, 355904586, 707555649
1734798031, 619681929, 1172513596
1734798032, 968171209, 1742405894
1734798033, 1237914674, 2483640216
1734798034, 1326362640, 2908519127
1734798035, 1634395804, 3470301847
1734798036, 1946562918, 4067891312
1734798037, 2122381044, 4571266567
1734798038, 2644804912, 5350723599
1734798039, 3023433750, 6142278224
1734798040, 3543867290, 7001985012
1734798041, 3808058565, 7591908435
1734798042, 3808497573, 7851311851
1734798043, 4219873264, 8434853902
1734798044, 4347957922, 8867065236
1734798045, 4784597219, 9636471929
1734798046, 5308659395, 10470792838
1734798047, 5316275086, 10690505902
1734798048, 5316415910, 10690610826
1734798049, 5316481159, 10690658926
