Timestamp, RX_Bytes, TX_Bytes
1740383551, 0, 0
1740383552, 40483209, 35351074
1740383553, 885802012, 845264748
1740383554, 2161642135, 2136579221
1740383555, 2555786949, 2536871499
1740383556, 2731567358, 2711640568
1740383557, 2762590118, 2762502954
1740383558, 2762610084, 2762520436
1740383559, 3030811405, 3003924524
1740383560, 3971323588, 3931231136
1740383561, 4863671400, 4841713596
1740383562, 4960742913, 4960185509
1740383563, 5072495849, 5065718510
1740383564, 5277149643, 5246401224
1740383565, 5448576980, 5423855071
1740383566, 5510354559, 5509595514
1740383567, 5510384137, 5509600824
1740383568, 5510391003, 5509607704
1740383569, 5510423430, 5509617157
1740383570, 5510485830, 5509635320
1740383571, 5510519362, 5509641876
1740383572, 5510524184, 5509664582
1740383573, 5510556324, 5509673164
1740383574, 5510566161, 5509682941
1740383575, 5510598588, 5509694910
1740383576, 5510605818, 5509700826
1740383577, 5510635396, 5509706136
1740383578, 5510642130, 5509713016
