Timestamp, RX_Bytes, TX_Bytes
1734748029, 0, 0
1734748030, 97362, 46682
1734748031, 192714, 267213
1734748032, 295495, 297507
1734748033, 85713107, 494231
1734748034, 253757307, 286692397
1734748035, 352304063, 397103919
1734748036, 509594235, 544076362
1734748037, 604947890, 748327058
1734748038, 702924492, 924228392
1734748039, 792150808, 1209317372
1734748040, 880106761, 1362960673
1734748041, 1179706534, 1495007177
1734748042, 1296554758, 1797375131
1734748043, 1389370936, 1994789721
1734748044, 1408665978, 2219650780
1734748045, 1496698190, 2417281525
1734748046, 1574701764, 2461455112
1734748047, 1739296141, 2637177710
1734748048, 1761500166, 2900411861
1734748049, 1844775798, 2944684008
1734748050, 1849679687, 3104506108
1734748051, 1923020742, 3186277169
1734748052, 1938397415, 3361848450
1734748053, 2107702480, 3537642035
1734748054, 2114300008, 3713373250
1734748055, 2114376515, 3757297501
1734748056, 2259899182, 3831713516
1734748057, 2359785928, 4032405382
1734748058, 2450742442, 4152620910
1734748059, 2543536258, 4350206050
1734748060, 2660156495, 4488447016
1734748061, 2730265307, 4809210065
1734748062, 2730421676, 4855343441
1734748063, 2766762487, 4877383245
1734748064, 2897116652, 5031115349
1734748065, 2906766309, 5184711941
1734748066, 3064962201, 5319863811
1734748067, 3168872471, 5492262665
1734748068, 3259548570, 5766606615
1734748069, 3347498632, 5953246371
1734748070, 3493758081, 6019629697
1734748071, 3523486344, 6296859754
1734748072, 3523703916, 6370989847
1734748073, 3523826922, 6414875582
1734748074, 3679722193, 6495405529
1734748075, 3771676272, 6857730900
1734748076, 3938887603, 7052104737
1734748077, 4046772540, 7294713969
1734748078, 4131662246, 7404520753
1734748079, 4225650436, 7574827195
1734748080, 4311053208, 7778192245
1734748081, 4318391911, 7953831209
1734748082, 4400056090, 7998032043
1734748083, 4575840874, 8239468296
1734748084, 4583065549, 8458961677
1734748085, 4671009999, 8591006183
1734748086, 4758938539, 8701323821
1734748087, 4759008559, 8701387683
1734748088, 4759136307, 8701490855
1734748089, 4759220810, 8701559109
