Timestamp, RX_Bytes, TX_Bytes
1736307901, 0, 0
1736307902, 39604, 74662
1736307903, 230130521, 420296068
1736307904, 477842259, 872626377
1736307905, 477855955, 872639673
1736307906, 477884217, 872667529
1736307907, 477921509, 872740617
1736307908, 477964033, 872782125
1736307909, 477979073, 872796987
1736307910, 477991851, 872827462
1736307911, 478000875, 872836179
