Timestamp, RX_Bytes, TX_Bytes
1734760876, 0, 0
1734760877, 9160, 9116
1734760878, 42056, 49006
1734760879, 96983, 22066242
1734760880, 410251826, 483807540
1734760881, 617755420, 1124370618
1734760882, 793660664, 1423759983
1734760883, 882342484, 1894807895
1734760884, 1111554783, 2319572380
1734760885, 1322793037, 2880088468
1734760886, 1587176811, 3286685358
1734760887, 2029467683, 4056369809
1734760888, 2293017201, 4447498546
1734760889, 2818383090, 5122275433
1734760890, 2979127809, 5588040049
1734760891, 3262553974, 6363466266
1734760892, 3262908562, 6627123000
1734760893, 3351271306, 7102266370
1734760894, 3615248878, 7519252124
1734760895, 3703429796, 7825590688
1734760896, 4055634968, 8470729529
1734760897, 4144341889, 8851597846
1734760898, 4232182678, 8983854124
1734760899, 4232187948, 8983859434
1734760900, 4232206648, 8983878002
1734760901, 4232244056, 8983915476
1734760902, 4232244056, 8983915476
