Timestamp, RX_Bytes, TX_Bytes
1740379947, 0, 0
1740379948, 163522, 146225
1740379949, 724673391, 694669551
1740379950, 2115350526, 2084798791
1740379951, 2529731314, 2518582892
1740379952, 2702358860, 2695615809
1740379953, 2762897786, 2762233501
1740379954, 2762904388, 2762238745
1740379955, 2974038397, 2940061534
1740379956, 4138175440, 4106471754
1740379957, 4960293239, 4959644618
1740379958, 4977933034, 4961574357
1740379959, 5136199130, 5132627459
1740379960, 5311974841, 5305469209
1740379961, 5483357212, 5478027218
1740379962, 5509938352, 5509085754
1740379963, 5509976584, 5509102138
1740379964, 5509983186, 5509107382
1740379965, 5510066254, 5509121931
1740379966, 5510072856, 5509127175
1740379967, 5510102564, 5509133303
1740379968, 5510114798, 5509147519
1740379969, 5510144376, 5509152829
