Timestamp, RX_Bytes, TX_Bytes
1740379946, 0, 0
1740379947, 222549, 168512
1740379948, 47490899, 75665345
1740379949, 321004624, 596316165
1740379950, 632090800, 1158853117
1740379951, 682757453, 1255487309
1740379952, 726874869, 1336144227
1740379953, 726954643, 1336171897
1740379954, 727066025, 1336305806
1740379955, 847981614, 1547477527
1740379956, 1227076696, 2222925977
1740379957, 1321345822, 2393279185
1740379958, 1342168057, 2430068149
1740379959, 1386417910, 2512083592
1740379960, 1409958859, 2560682199
1740379961, 1424803514, 2601743038
1740379962, 1424915644, 2601867414
1740379963, 1425020510, 2601925714
1740379964, 1425130596, 2602059448
1740379965, 1425241789, 2602132149
1740379966, 1425320867, 2602306607
1740379967, 1425528365, 2602359641
