Timestamp, RX_Bytes, TX_Bytes
1734808065, 0, 0
1734808066, 154346, 71510
1734808067, 263538, 333028
1734808068, 353284, 357940
1734808069, 93508715, 132220572
1734808070, 332602156, 574272146
1734808071, 528354433, 960523118
1734808072, 794782840, 1532663498
1734808073, 1145755239, 2043757063
1734808074, 1764315623, 2990455431
1734808075, 1942021435, 3474696877
1734808076, 2207473507, 3959029874
1734808077, 2384129269, 4395637157
1734808078, 2472738757, 4706938877
1734808079, 2736928557, 5036337897
1734808080, 2825087667, 5519652969
1734808081, 2913607839, 5857335563
1734808082, 3179550280, 6260755946
1734808083, 3531733163, 7004606393
1734808084, 3620431297, 7425480422
1734808085, 3981912369, 7957803395
1734808086, 4591824426, 8822473733
1734808087, 4945606765, 9410482892
1734808088, 5123026164, 9994288595
1734808089, 5296891299, 10268725002
1734808090, 5301354113, 10422324224
1734808091, 5301473711, 10422400490
1734808092, 5301557557, 10422458524
1734808093, 5301638268, 10422491518
1734808094, 5301752860, 10422561908
