Timestamp, RX_Bytes, TX_Bytes
1735031562, 0, 0
1735031563, 21718, 17242
1735031564, 51740, 157270
1735031565, 98262, 222398
1735031566, 87900343, 65147746
1735031567, 265231158, 515492530
1735031568, 441104511, 890356464
1735031569, 529613925, 1300126113
1735031570, 705342710, 1522098261
1735031571, 882375145, 2184595404
1735031572, 1147054811, 2619257289
1735031573, 1147423952, 2905300289
1735031574, 1411409255, 3396961266
1735031575, 1481478408, 3697961233
1735031576, 1765047393, 4303812671
1735031577, 1853166223, 4670637901
1735031578, 1853688368, 5043015172
1735031579, 2206526147, 5579094434
1735031580, 2382602710, 6098522370
1735031581, 2771168923, 6577176814
1735031582, 3066620993, 7264171636
1735031583, 3265465443, 7802820258
1735031584, 3529289933, 8369380644
1735031585, 3626944419, 8716437852
1735031586, 3706025588, 8848178584
1735031587, 3706095066, 8848253342
1735031588, 3706124418, 8848274624
1735031589, 3706142432, 8848291198
1735031590, 3706180384, 8848322790
1735031591, 3706201616, 8848341030
