Timestamp, RX_Bytes, TX_Bytes
1735075038, 0, 0
1735075039, 21166, 48101
1735075040, 25808, 52743
1735075041, 135595218, 166983459
1735075042, 265283701, 571202912
1735075043, 442771806, 1010223548
1735075044, 530785257, 1276325045
1735075045, 619010143, 1596781873
1735075046, 707053868, 1902849924
1735075047, 792301723, 2115134109
1735075048, 973414323, 2544063885
1735075049, 1148442548, 3022394220
1735075050, 1148700689, 3230439100
1735075052, 1236952315, 3583591458
1735075053, 1501029818, 4000081347
1735075054, 1718021395, 4351086780
1735075055, 1942540840, 4950832664
1735075056, 2118622689, 5354951621
1735075057, 2382765636, 5782533691
1735075058, 2471259801, 6049881464
1735075059, 2826442519, 6588281503
1735075060, 2988390529, 7004211028
1735075061, 3003329367, 7250229273
1735075062, 3179790424, 7513113985
1735075063, 3533725008, 8172774502
1735075064, 3689076260, 8571344224
1735075065, 3937207680, 8946581042
1735075066, 4140885587, 9478684556
1735075067, 4240336227, 9872633834
1735075068, 4240388675, 9887045086
1735075069, 4240388807, 9887053050
1735075070, 4240398777, 9887081135
1735075071, 4240412973, 9887095229
1735075072, 4240447633, 9887130345
1735075073, 4240482557, 9887164483
1735075074, 4240492363, 9887182171
1735075075, 4240501713, 9887191455
1735075076, 4240537671, 9887227787
