Timestamp, RX_Bytes, TX_Bytes
1736259087, 0, 0
1736259088, 35837, 32804
1736259089, 113032732, 2695332
1736259090, 205890721, 4874748
1736259091, 342181791, 8082938
1736259092, 462949695, 10961008
1736259093, 595935336, 14159389
1736259094, 714345065, 16927745
1736259095, 858702436, 20244054
1736259096, 1037921682, 24450296
1736259097, 1054333899, 24838131
1736259098, 1054371281, 24870460
1736259099, 1054380800, 24880049
1736259100, 1054414222, 24885493
1736259101, 1054421848, 24892569
1736259102, 1054458183, 24902120
