Timestamp, RX_Bytes, TX_Bytes
1736259087, 752, 528
1736259088, 18937, 18476
1736259089, 37029589, 57650071
1736259090, 91922091, 172090490
1736259091, 135070725, 273352947
1736259092, 171821723, 359302155
1736259093, 195605149, 435245963
1736259094, 225388931, 521008357
1736259095, 280723146, 628438453
1736259096, 337678668, 748376840
1736259097, 397153272, 858522227
1736259098, 397167609, 858536347
1736259099, 397178518, 858585395
1736259100, 397185375, 858592105
1736259101, 397220750, 858628627
1736259102, 397240110, 858648017
