Timestamp, RX_Bytes, TX_Bytes
1736259086, 0, 0
1736259087, 36356, 35362
1736259088, 16551939, 16045123
1736259089, 97895055, 135550555
1736259090, 166365796, 255135936
1736259091, 231853698, 374649893
1736259092, 315453680, 494262275
1736259093, 381236602, 613891653
1736259094, 457781747, 733439784
1736259096, 531856083, 852997911
1736259097, 579076228, 972562395
1736259098, 596716845, 1015732011
1736259099, 596760479, 1015804151
1736259100, 596779551, 1015839911
1736259101, 596824249, 1015926149
