Timestamp, RX_Bytes, TX_Bytes
1736674606, 0, 0
1736674607, 19935, 37152
1736674608, 4531469, 9453819
1736674609, 94534740, 126978553
1736674610, 185128894, 246609431
1736674611, 257403659, 366119583
1736674612, 321155580, 485657859
1736674613, 387308102, 605278954
1736674614, 460198399, 724797634
1736674615, 525142738, 844210726
1736674616, 592438325, 963683316
1736674617, 657366719, 1083115066
1736674618, 730600601, 1202659526
1736674619, 797275793, 1322244912
1736674620, 854284496, 1441799464
1736674621, 938092620, 1561407102
1736674622, 1002075917, 1680879180
1736674623, 1063858337, 1800450444
1736674624, 1104952652, 1919923420
1736674625, 1116376461, 2004261716
1736674626, 1116425862, 2004292108
1736674627, 1116442390, 2004317756
1736674628, 1116484446, 2004335096
1736674629, 1116504698, 2004353720
1736674630, 1116552366, 2004374236
1736674631, 1116588818, 2004409404
