Timestamp, RX_Bytes, TX_Bytes
1736674606, 0, 0
1736674607, 64010, 61126
1736674608, 124986, 143816
1736674609, 57068928, 124642659
1736674610, 102703755, 245156962
1736674611, 139056919, 329224480
1736674612, 167657277, 407378567
1736674613, 208688470, 507529699
1736674614, 235181978, 588080892
1736674615, 251770668, 649303114
1736674616, 299294794, 741874226
1736674617, 330035305, 833915089
1736674618, 340588861, 898291021
1736674619, 374476782, 971528849
1736674620, 410876886, 1076038969
1736674621, 427443060, 1137291968
1736674622, 472802072, 1235606607
1736674623, 493707965, 1307533550
1736674624, 526964642, 1396480707
1736674625, 557045080, 1455583357
1736674626, 557137081, 1455684264
1736674627, 557150851, 1455730648
1736674628, 557191775, 1455798272
1736674629, 557208783, 1455813864
1736674630, 557269195, 1455919731
