Timestamp, RX_Bytes, TX_Bytes
1736674606, 0, 0
1736674607, 25308, 25360
1736674608, 15476071, 38622702
1736674609, 39793650, 127772302
1736674610, 56402011, 192454123
1736674611, 72982257, 245271988
1736674612, 92862610, 307063549
1736674613, 102839974, 355207783
1736674614, 109517453, 399973778
1736674615, 129395557, 468492442
1736674616, 145960524, 522343803
1736674617, 171527738, 590555123
1736674618, 195612263, 659934507
1736674619, 205612399, 717006353
1736674620, 232117491, 794831923
1736674621, 255341099, 853467627
1736674622, 272080679, 917213208
1736674623, 292083539, 985534919
1736674624, 317941733, 1040400254
1736674625, 319223109, 1057491454
1736674626, 319243257, 1057510566
1736674627, 319268355, 1057535736
1736674628, 319270631, 1057538050
1736674629, 319286121, 1057553620
1736674630, 319305459, 1057604864
1736674631, 319308341, 1057607108
