Timestamp, RX_Bytes, TX_Bytes
1734802153, 0, 0
1734802154, 23276, 23210
1734802155, 35326, 34166
1734802156, 211174, 87671424
1734802157, 414853, 250934715
1734802158, 639254, 426767321
1734802159, 807328, 572629833
1734802160, 1043111, 730747363
1734802161, 1414396, 1011806187
1734802162, 1624680, 1200171900
1734802163, 1837307, 1383719711
1734802164, 2061965, 1555690515
1734802165, 2240791, 1709030413
1734802166, 2532587, 1934312723
1734802167, 2803089, 2177810586
1734802168, 3079053, 2413698056
1734802169, 3298675, 2593296158
1734802170, 3567308, 2807550856
1734802171, 3927837, 3081649892
1734802172, 4149716, 3256045488
1734802173, 4426079, 3510183112
1734802174, 4780521, 3761536987
1734802175, 4895536, 3864771638
1734802176, 5196858, 4130860288
1734802177, 5393427, 4270065989
1734802178, 5664644, 4494350801
1734802179, 5926001, 4729018262
1734802180, 5985648, 4751047132
1734802181, 5994998, 4751056416
1734802182, 6018490, 4751080052
1734802183, 6025964, 4751090452
1734802184, 6044730, 4751109020
