Timestamp, RX_Bytes, TX_Bytes
1734811150, 0, 0
1734811151, 4642, 4642
1734811152, 14716, 14822
1734811153, 88781215, 207765438
1734811154, 529413059, 615724783
1734811155, 706122996, 1210093616
1734811156, 971866860, 1694029914
1734811157, 972126066, 1908749849
1734811158, 1393004196, 2530484985
1734811159, 1655662008, 3014244444
1734811160, 2010928032, 3520532484
1734811161, 2390547524, 4298374169
1734811162, 2501029921, 4552595039
1734811163, 3098867968, 5315286002
1734811164, 3276621541, 5817263391
1734811165, 3540467024, 6267466998
1734811166, 3774374618, 6641307236
1734811167, 3977327946, 7059991250
1734811168, 4071061516, 7522353597
1734811169, 4188632862, 7764859183
1734811170, 4513889454, 8335942425
1734811171, 4779071430, 8618825367
1734811172, 4779152270, 8709495757
1734811173, 4779194312, 8709545631
1734811174, 4779196740, 8709547633
1734811175, 4779206294, 8709557085
1734811176, 4779227424, 8709577093
