Timestamp, RX_Bytes, TX_Bytes
1734793335, 0, 0
1734793336, 80980, 78330
1734793337, 202600, 390737
1734793338, 235896, 437723
1734793339, 88789772, 176646149
1734793340, 353661377, 738615349
1734793341, 619260902, 1268944195
1734793342, 709422593, 1647259237
1734793343, 797982380, 2001381081
1734793344, 973824759, 2425146650
1734793345, 1265901376, 3014653955
1734793346, 1502975953, 3467217662
1734793347, 2000655655, 4184058305
1734793348, 2744730061, 5130718428
1734793349, 3010034506, 5915505482
1734793350, 3099418430, 6252734237
1734793351, 3187580247, 6566131010
1734793352, 3276788108, 6773886477
1734793353, 3454670926, 7242971384
1734793354, 3543611463, 7528665470
1734793355, 4073629511, 8371202896
1734793356, 4073924040, 8607724096
1734793357, 4250926371, 8850932098
1734793359, 4250955743, 8850995516
1734793360, 4251107216, 8851076374
