Timestamp, RX_Bytes, TX_Bytes
1740376851, 0, 0
1740376852, 50975, 128141
1740376853, 107358950, 213028144
1740376854, 376217669, 813763704
1740376855, 517829976, 1148107411
1740376856, 558939102, 1235139757
1740376857, 579653123, 1293841058
1740376858, 579667986, 1293852980
1740376859, 600600176, 1330510583
1740376860, 778644614, 1714920532
1740376862, 1003150073, 2199719745
1740376863, 1067868060, 2314329113
1740376864, 1073804403, 2332019185
1740376865, 1106837125, 2408184720
1740376866, 1153214091, 2501858206
1740376867, 1203105239, 2594286214
1740376868, 1203168926, 2594324056
1740376869, 1203194315, 2594347952
1740376870, 1203243217, 2594373332
1740376871, 1203275719, 2594405900
1740376872, 1203317609, 2594477268
1740376873, 1203357583, 2594529489
1740376874, 1203399975, 2594547467
1740376875, 1203416519, 2594580509
1740376876, 1203488881, 2594629857
1740376877, 1203509681, 2594703733
1740376878, 1203569401, 2594739541
1740376879, 1203589501, 2594757617
